evals_bought,evals_passed,funded_accounts,payouts,withdrawn,fees_paid,net_to_trader,avg_payout,largest_payout,first_payout_day,capped_payouts,capped_pct,pct_time_funded,days_funded,days_in_eval,strategy,firm,firm_label,tier,policy,eval_pass_rate,eval_days_to_pass,eval_days_to_bust,strategy_pnl,avg_contracts,funded_med_net,funded_mean_net,funded_med_payouts,funded_survive_pct,max_micros,split
15,1,1,15,9920.800000000489,900.0,9020.800000000489,661.3866666666993,2064.3680000000168,3290,0,0.0,5.242278265797676,185,3344,fixed N=1 移动止损,tpt,Take Profit Trader (PRO),150k,immediate,68.53146853146853,186.0,137.0,37091.640000000014,1.0,2720.2720000013937,2874.4301241387916,12.0,60.689655172413794,50,0.8
15,1,1,21,11708.3668908239,900.0,10808.3668908239,557.5412805154239,1661.6502183532925,3290,0,0.0,6.035704165485973,213,3316,fixed N=1 移动止损,tpt,Take Profit Trader (PRO),150k,half_buffer,68.53146853146853,186.0,137.0,37091.640000000014,1.0,2720.2720000013937,2874.4301241387916,12.0,60.689655172413794,50,0.8
15,1,1,7,12363.12000000053,900.0,11463.12000000053,1766.1600000000758,2281.5360000000337,3332,0,0.0,5.468971379994333,193,3336,fixed N=1 移动止损,tpt,Take Profit Trader (PRO),150k,accumulate,68.53146853146853,186.0,137.0,37091.640000000014,1.0,2720.2720000013937,2874.4301241387916,12.0,60.689655172413794,50,0.8
101,30,30,36,49270.76000000109,11865.0,37405.76000000109,1368.6322222222525,4984.200000000041,733,4,11.11111111111111,50.85227272727273,1790,1730,ATR k=4 移动止损,apex,Apex,50k,immediate,36.90303907380608,21.0,17.0,27061.340000000004,12.613352272727273,0.0,1488.2323611111465,0.0,0.0,100,1.0
93,29,29,45,42189.22464355578,12520.0,29669.224643555783,937.5383254123507,2672.2737695312862,733,0,0.0,57.86931818181818,2037,1483,ATR k=4 移动止损,apex,Apex,50k,half_buffer,36.90303907380608,21.0,17.0,27061.340000000004,12.613352272727273,0.0,1488.2323611111465,0.0,0.0,100,1.0
93,27,27,24,53428.04000000064,12605.0,40823.04000000064,2226.16833333336,3577.1600000002873,905,17,70.83333333333333,57.78409090909091,2034,1486,ATR k=4 移动止损,apex,Apex,50k,accumulate,36.90303907380608,21.0,17.0,27061.340000000004,12.613352272727273,0.0,1488.2323611111465,0.0,0.0,100,1.0
70,14,14,25,33533.2800000008,8060.0,25473.2800000008,1341.331200000032,3738.3399999999965,909,6,24.0,34.63068181818182,1219,2301,ATR k=4 移动止损,apex,Apex,100k,immediate,28.65497076023392,63.0,25.0,27061.340000000004,12.613352272727273,0.0,2043.8416666667044,0.0,0.0,140,1.0
68,14,14,25,26464.056557617834,7480.0,18984.056557617834,1058.5622623047134,2325.4138281250343,909,0,0.0,31.960227272727273,1125,2395,ATR k=4 移动止损,apex,Apex,100k,half_buffer,28.65497076023392,63.0,25.0,27061.340000000004,12.613352272727273,0.0,2043.8416666667044,0.0,0.0,140,1.0
69,14,14,15,32435.32000000059,7940.0,24495.32000000059,2162.3546666667057,2865.5400000000227,909,10,66.66666666666667,34.82954545454545,1226,2294,ATR k=4 移动止损,apex,Apex,100k,accumulate,28.65497076023392,63.0,25.0,27061.340000000004,12.613352272727273,0.0,2043.8416666667044,0.0,0.0,140,1.0
35,8,8,13,21751.560000001395,4710.0,17041.560000001395,1673.1969230770303,3276.9400000003225,1220,3,23.076923076923077,21.676136363636363,763,2757,ATR k=4 移动止损,apex,Apex,150k,immediate,30.05008347245409,129.0,57.0,27061.340000000004,12.613352272727273,393.5100000004895,3047.988750000237,1.0,0.0,170,1.0
34,8,8,24,22749.206250002215,5610.0,17139.206250002215,947.8835937500922,2263.2700000000186,1220,1,4.166666666666667,29.0625,1023,2497,ATR k=4 移动止损,apex,Apex,150k,half_buffer,30.05008347245409,129.0,57.0,27061.340000000004,12.613352272727273,393.5100000004895,3047.988750000237,1.0,0.0,170,1.0
35,8,8,9,19976.16000000114,4795.0,15181.160000001139,2219.5733333334597,3120.5000000009604,1855,6,66.66666666666667,22.897727272727273,806,2714,ATR k=4 移动止损,apex,Apex,150k,accumulate,30.05008347245409,129.0,57.0,27061.340000000004,12.613352272727273,393.5100000004895,3047.988750000237,1.0,0.0,170,1.0
77,8,8,7,10009.332000000068,4263.0,5746.332000000068,1429.904571428581,1800.0,724,5,71.42857142857143,4.545454545454546,160,3360,ATR k=4 移动止损,topstep,TopStep,50k,immediate,14.402618657937808,22.0,18.0,27238.300000000003,12.586647727272727,57.23100000000668,997.2513750000043,1.0,0.0,50,0.9
77,7,7,9,9096.853500000061,4361.0,4735.853500000061,1010.7615000000068,1505.7900000000118,724,0,0.0,5.5397727272727275,195,3325,ATR k=4 移动止损,topstep,TopStep,50k,half_buffer,14.402618657937808,22.0,18.0,27238.300000000003,12.586647727272727,57.23100000000668,997.2513750000043,1.0,0.0,50,0.9
77,7,7,6,10800.0,4165.0,6635.0,1800.0,1800.0,724,6,100.0,3.75,132,3388,ATR k=4 移动止损,topstep,TopStep,50k,accumulate,14.402618657937808,22.0,18.0,27238.300000000003,12.586647727272727,57.23100000000668,997.2513750000043,1.0,0.0,50,0.9
64,16,16,22,23378.778000000417,5096.0,18282.778000000417,1062.6717272727462,2680.865999999992,892,0,0.0,19.914772727272727,701,2819,ATR k=4 移动止损,topstep,TopStep,100k,immediate,30.75780089153046,63.0,32.0,27061.340000000004,12.613352272727273,1412.6310000000165,1620.6337500000109,1.0,0.0,100,0.9
61,15,15,31,23098.37709375041,5390.0,17708.37709375041,745.1089385080777,1829.3827499999927,892,0,0.0,25.482954545454547,897,2623,ATR k=4 移动止损,topstep,TopStep,100k,half_buffer,30.75780089153046,63.0,32.0,27061.340000000004,12.613352272727273,1412.6310000000165,1620.6337500000109,1.0,0.0,100,0.9
63,15,15,9,20760.390000000163,4900.0,15860.390000000163,2306.710000000018,2700.0,905,3,33.333333333333336,18.551136363636363,653,2867,ATR k=4 移动止损,topstep,TopStep,100k,accumulate,30.75780089153046,63.0,32.0,27061.340000000004,12.613352272727273,1412.6310000000165,1620.6337500000109,1.0,0.0,100,0.9
36,8,8,16,20830.140000001284,3185.0,17645.140000001284,1301.8837500000805,3082.446000000107,1199,0,0.0,15.369318181818182,541,2979,ATR k=4 移动止损,topstep,TopStep,150k,immediate,28.86762360446571,129.0,58.0,27061.340000000004,12.613352272727273,2578.338000000229,2941.6702500000965,2.0,0.0,150,0.9
34,7,7,29,26332.56194238406,3479.0,22853.56194238406,908.0193773235883,1742.4320625001085,1199,0,0.0,20.454545454545453,720,2800,ATR k=4 移动止损,topstep,TopStep,150k,half_buffer,28.86762360446571,129.0,58.0,27061.340000000004,12.613352272727273,2578.338000000229,2941.6702500000965,2.0,0.0,150,0.9
36,8,8,8,19362.708000000548,2989.0,16373.708000000548,2420.3385000000685,3082.446000000107,1199,0,0.0,12.784090909090908,450,3070,ATR k=4 移动止损,topstep,TopStep,150k,accumulate,28.86762360446571,129.0,58.0,27061.340000000004,12.613352272727273,2578.338000000229,2941.6702500000965,2.0,0.0,150,0.9
143,41,41,30,41344.470000000365,6435.0,34909.470000000365,1378.1490000000126,3390.0480000000275,101,0,0.0,22.329545454545453,786,2734,ATR k=4 移动止损,lucid,Lucid (LucidPro),50k,immediate,34.73227206946454,21.0,15.0,27138.3,12.451704545454545,183.91499999999542,965.2920000000049,1.0,0.0,40,0.9
137,40,40,64,35262.237726562846,6165.0,29097.237726562846,550.9724644775447,1695.0240000000138,101,0,0.0,26.619318181818183,937,2583,ATR k=4 移动止损,lucid,Lucid (LucidPro),50k,half_buffer,34.73227206946454,21.0,15.0,27138.3,12.451704545454545,183.91499999999542,965.2920000000049,1.0,0.0,40,0.9
142,41,41,15,33307.65000000033,6390.0,26917.65000000033,2220.510000000022,3390.0480000000275,724,0,0.0,24.460227272727273,861,2659,ATR k=4 移动止损,lucid,Lucid (LucidPro),50k,accumulate,34.73227206946454,21.0,15.0,27138.3,12.451704545454545,183.91499999999542,965.2920000000049,1.0,0.0,40,0.9
71,19,19,23,24297.408000000334,3195.0,21102.408000000334,1056.4090434782756,2856.510000000008,905,0,0.0,21.704545454545453,764,2756,ATR k=4 移动止损,lucid,Lucid (LucidPro),100k,immediate,31.718061674008812,65.0,32.0,27125.1,12.609375,1259.4690000000032,1522.0418750000088,1.0,0.0,60,0.9
65,18,18,53,22727.92772461,2925.0,19802.92772461,428.82882499264156,2334.5561249999987,905,0,0.0,24.602272727272727,866,2654,ATR k=4 移动止损,lucid,Lucid (LucidPro),100k,half_buffer,31.718061674008812,65.0,32.0,27125.1,12.609375,1259.4690000000032,1522.0418750000088,1.0,0.0,60,0.9
68,18,18,9,22296.58200000031,3060.0,19236.58200000031,2477.3980000000342,3390.047999999988,905,0,0.0,19.857954545454547,699,2821,ATR k=4 移动止损,lucid,Lucid (LucidPro),100k,accumulate,31.718061674008812,65.0,32.0,27125.1,12.609375,1259.4690000000032,1522.0418750000088,1.0,0.0,60,0.9
35,8,8,19,22838.02200000117,1575.0,21263.02200000117,1202.001157894798,2821.6260000000652,1199,0,0.0,15.909090909090908,560,2960,ATR k=4 移动止损,lucid,Lucid (LucidPro),150k,immediate,28.86762360446571,129.0,58.0,27061.340000000004,12.613352272727273,2629.971000000238,2948.8265000001015,2.0,0.0,100,0.9
36,8,8,55,30719.879274415816,1620.0,29099.879274415816,558.5432595348329,1695.0240000000529,1199,0,0.0,22.443181818181817,790,2730,ATR k=4 移动止损,lucid,Lucid (LucidPro),150k,half_buffer,28.86762360446571,129.0,58.0,27061.340000000004,12.613352272727273,2629.971000000238,2948.8265000001015,2.0,0.0,100,0.9
36,8,8,8,19670.310000000547,1620.0,18050.310000000547,2458.7887500000684,3390.0480000001057,1199,0,0.0,12.727272727272727,448,3072,ATR k=4 移动止损,lucid,Lucid (LucidPro),150k,accumulate,28.86762360446571,129.0,58.0,27061.340000000004,12.613352272727273,2629.971000000238,2948.8265000001015,2.0,0.0,100,0.9
132,42,42,22,27339.088000000054,7920.0,19419.088000000054,1242.6858181818209,2739.9520000000193,722,0,0.0,16.363636363636363,576,2944,ATR k=4 移动止损,tpt,Take Profit Trader (PRO),50k,immediate,34.153400868306804,22.5,18.0,39931.92000000001,10.081534090909091,92.75999999998604,676.7421111111097,1.0,0.0,20,0.8
121,40,40,31,20483.384000000086,7260.0,13223.384000000086,660.7543225806479,1534.6440000000148,722,0,0.0,21.732954545454547,765,2755,ATR k=4 移动止损,tpt,Take Profit Trader (PRO),50k,half_buffer,34.153400868306804,22.5,18.0,39931.92000000001,10.081534090909091,92.75999999998604,676.7421111111097,1.0,0.0,20,0.8
130,41,41,15,29018.208000000082,7800.0,21218.208000000082,1934.5472000000057,2739.9520000000193,724,0,0.0,17.897727272727273,630,2890,ATR k=4 移动止损,tpt,Take Profit Trader (PRO),50k,accumulate,34.153400868306804,22.5,18.0,39931.92000000001,10.081534090909091,92.75999999998604,676.7421111111097,1.0,0.0,20,0.8
70,20,20,22,15695.328000000361,4200.0,11495.328000000361,713.4240000000165,2539.120000000007,897,0,0.0,15.028409090909092,529,2991,ATR k=4 移动止损,tpt,Take Profit Trader (PRO),100k,immediate,31.718061674008812,65.0,32.0,27138.3,12.451704545454545,772.7680000000169,1165.385888888896,1.0,0.0,40,0.8
66,18,18,26,14802.37900000022,3960.0,10842.37900000022,569.3222692307777,1493.39800000001,897,0,0.0,16.647727272727273,586,2934,ATR k=4 移动止损,tpt,Take Profit Trader (PRO),100k,half_buffer,31.718061674008812,65.0,32.0,27138.3,12.451704545454545,772.7680000000169,1165.385888888896,1.0,0.0,40,0.8
69,18,18,9,17324.56000000029,4140.0,13184.560000000289,1924.9511111111433,2252.9600000000096,905,0,0.0,13.806818181818182,486,3034,ATR k=4 移动止损,tpt,Take Profit Trader (PRO),100k,accumulate,31.718061674008812,65.0,32.0,27138.3,12.451704545454545,772.7680000000169,1165.385888888896,1.0,0.0,40,0.8
36,8,8,17,16496.592000001066,2160.0,14336.592000001066,970.3877647059448,2508.112000000058,1197,0,0.0,15.482954545454545,545,2975,ATR k=4 移动止损,tpt,Take Profit Trader (PRO),150k,immediate,28.86762360446571,129.0,58.0,27238.300000000003,12.586647727272727,2012.0560000001337,2305.3636666667417,2.0,0.0,50,0.8
34,6,6,30,20261.96046289167,2040.0,18221.96046289167,675.3986820963892,1404.1888125000755,1197,0,0.0,17.073863636363637,601,2919,ATR k=4 移动止损,tpt,Take Profit Trader (PRO),150k,half_buffer,28.86762360446571,129.0,58.0,27238.300000000003,12.586647727272727,2012.0560000001337,2305.3636666667417,2.0,0.0,50,0.8
36,8,8,7,14388.544000000462,2160.0,12228.544000000462,2055.5062857143516,2589.264000000246,1199,0,0.0,12.130681818181818,427,3093,ATR k=4 移动止损,tpt,Take Profit Trader (PRO),150k,accumulate,28.86762360446571,129.0,58.0,27238.300000000003,12.586647727272727,2012.0560000001337,2305.3636666667417,2.0,0.0,50,0.8
