evals_bought,evals_passed,funded_accounts,payouts,withdrawn,fees_paid,net_to_trader,avg_payout,largest_payout,first_payout_day,capped_payouts,capped_pct,pct_time_funded,days_funded,days_in_eval,start_date,strategy,policy,firm,tier
22,2,2,2,2284.5510000000127,1274.0,1010.5510000000127,1142.2755000000063,1308.2490000000137,1115.0,0,0.0,5.7936507936507935,73,1187,2011-09-26,ATR k=4 移动止损,half_buffer,topstep,150k
22,2,2,2,2284.5510000000127,1274.0,1010.5510000000127,1142.2755000000063,1308.2490000000137,1073.0,0,0.0,5.7936507936507935,73,1187,2012-07-05,ATR k=4 移动止损,half_buffer,topstep,150k
19,2,2,2,2284.5510000000127,1127.0,1157.5510000000127,1142.2755000000063,1308.2490000000137,1031.0,0,0.0,5.7936507936507935,73,1187,2012-10-16,ATR k=4 移动止损,half_buffer,topstep,150k
19,2,2,2,2284.5510000000127,1127.0,1157.5510000000127,1142.2755000000063,1308.2490000000137,989.0,0,0.0,5.7936507936507935,73,1187,2013-01-11,ATR k=4 移动止损,half_buffer,topstep,150k
17,2,2,2,2284.5510000000127,1029.0,1255.5510000000127,1142.2755000000063,1308.2490000000137,947.0,0,0.0,5.7936507936507935,73,1187,2013-04-11,ATR k=4 移动止损,half_buffer,topstep,150k
17,2,2,2,2284.5510000000127,1029.0,1255.5510000000127,1142.2755000000063,1308.2490000000137,905.0,0,0.0,5.7936507936507935,73,1187,2013-06-11,ATR k=4 移动止损,half_buffer,topstep,150k
17,2,2,2,2284.5510000000127,1029.0,1255.5510000000127,1142.2755000000063,1308.2490000000137,863.0,0,0.0,5.7936507936507935,73,1187,2013-08-12,ATR k=4 移动止损,half_buffer,topstep,150k
16,2,2,2,2284.5510000000127,980.0,1304.5510000000127,1142.2755000000063,1308.2490000000137,821.0,0,0.0,5.7936507936507935,73,1187,2013-10-10,ATR k=4 移动止损,half_buffer,topstep,150k
15,2,2,2,2284.5510000000127,931.0,1353.5510000000127,1142.2755000000063,1308.2490000000137,779.0,0,0.0,5.7936507936507935,73,1187,2014-01-09,ATR k=4 移动止损,half_buffer,topstep,150k
15,2,2,2,2284.5510000000127,931.0,1353.5510000000127,1142.2755000000063,1308.2490000000137,737.0,0,0.0,5.7936507936507935,73,1187,2014-04-03,ATR k=4 移动止损,half_buffer,topstep,150k
14,2,2,2,2284.5510000000127,882.0,1402.5510000000127,1142.2755000000063,1308.2490000000137,695.0,0,0.0,5.7936507936507935,73,1187,2014-06-06,ATR k=4 移动止损,half_buffer,topstep,150k
13,2,2,2,2284.5510000000127,833.0,1451.5510000000127,1142.2755000000063,1308.2490000000137,653.0,0,0.0,5.7936507936507935,73,1187,2014-08-08,ATR k=4 移动止损,half_buffer,topstep,150k
12,3,3,2,2284.5510000000127,833.0,1451.5510000000127,1142.2755000000063,1308.2490000000137,611.0,0,0.0,6.349206349206349,80,1180,2014-10-14,ATR k=4 移动止损,half_buffer,topstep,150k
11,3,3,4,3659.8409999999653,882.0,2777.8409999999653,914.9602499999913,1308.2490000000137,569.0,0,0.0,9.682539682539682,122,1138,2015-01-14,ATR k=4 移动止损,half_buffer,topstep,150k
9,2,2,9,5881.175437499934,931.0,4950.175437499934,653.4639374999927,1200.5150624999994,483.0,0,0.0,14.603174603174603,184,1076,2015-04-07,ATR k=4 移动止损,half_buffer,topstep,150k
11,3,3,9,8346.55781250017,1078.0,7268.55781250017,927.3953125000189,1417.2631875000152,485.0,0,0.0,16.349206349206348,206,1054,2015-06-05,ATR k=4 移动止损,half_buffer,topstep,150k
10,3,3,11,9966.11020312517,1127.0,8839.11020312517,906.0100184659245,1417.2631875000152,443.0,0,0.0,19.682539682539684,248,1012,2015-08-06,ATR k=4 移动止损,half_buffer,topstep,150k
9,3,3,14,12583.094150390842,1176.0,11407.094150390842,898.7924393136316,1417.2631875000152,401.0,0,0.0,23.015873015873016,290,970,2015-10-07,ATR k=4 移动止损,half_buffer,topstep,150k
9,3,3,15,12925.586575195592,1225.0,11700.586575195592,861.7057716797061,1417.2631875000152,359.0,0,0.0,24.682539682539684,311,949,2015-12-17,ATR k=4 移动止损,half_buffer,topstep,150k
9,2,2,18,13539.80451269555,1274.0,12265.80451269555,752.2113618164192,1417.2631875000152,273.0,0,0.0,26.26984126984127,331,929,2016-02-19,ATR k=4 移动止损,half_buffer,topstep,150k
9,2,2,15,12925.586575195592,1127.0,11798.586575195592,861.7057716797061,1417.2631875000152,275.0,0,0.0,22.22222222222222,280,980,2016-04-20,ATR k=4 移动止损,half_buffer,topstep,150k
9,3,3,15,12925.586575195592,1176.0,11749.586575195592,861.7057716797061,1417.2631875000152,233.0,0,0.0,23.73015873015873,299,961,2016-06-20,ATR k=4 移动止损,half_buffer,topstep,150k
10,5,5,14,8881.503609375024,1470.0,7411.503609375024,634.3931149553589,1813.149562499988,192.0,0,0.0,30.793650793650794,388,872,2016-08-18,ATR k=4 移动止损,half_buffer,topstep,150k
7,3,3,15,12050.660575195563,1274.0,10776.660575195563,803.3773716797042,1417.2631875000152,804.0,0,0.0,30.396825396825395,383,877,2016-10-18,ATR k=4 移动止损,half_buffer,topstep,150k
7,3,3,17,13420.57982519557,1372.0,12048.57982519557,789.4458720703277,1417.2631875000152,762.0,0,0.0,33.73015873015873,425,835,2016-12-16,ATR k=4 移动止损,half_buffer,topstep,150k
8,2,2,18,13457.59570019565,1421.0,12036.59570019565,747.6442055664252,1417.2631875000152,720.0,0,0.0,33.25396825396825,419,841,2017-02-17,ATR k=4 移动止损,half_buffer,topstep,150k
8,2,2,18,13457.59570019565,1421.0,12036.59570019565,747.6442055664252,1417.2631875000152,678.0,0,0.0,33.25396825396825,419,841,2017-04-20,ATR k=4 移动止损,half_buffer,topstep,150k
8,2,2,18,13457.59570019565,1421.0,12036.59570019565,747.6442055664252,1417.2631875000152,636.0,0,0.0,33.25396825396825,419,841,2017-06-20,ATR k=4 移动止损,half_buffer,topstep,150k
7,2,2,18,13457.59570019565,1372.0,12085.59570019565,747.6442055664252,1417.2631875000152,594.0,0,0.0,33.25396825396825,419,841,2017-08-18,ATR k=4 移动止损,half_buffer,topstep,150k
8,4,4,16,9732.272203125123,1519.0,8213.272203125123,608.2670126953203,1813.149562499988,475.0,0,0.0,36.58730158730159,461,799,2017-10-18,ATR k=4 移动止损,half_buffer,topstep,150k
9,4,4,16,9732.272203125123,1568.0,8164.272203125123,608.2670126953203,1813.149562499988,433.0,0,0.0,36.111111111111114,455,805,2017-12-18,ATR k=4 移动止损,half_buffer,topstep,150k
10,5,5,16,9732.272203125123,1715.0,8017.272203125123,608.2670126953203,1813.149562499988,391.0,0,0.0,38.73015873015873,488,772,2018-02-20,ATR k=4 移动止损,half_buffer,topstep,150k
9,5,5,16,9732.272203125123,1666.0,8066.272203125123,608.2670126953203,1813.149562499988,349.0,0,0.0,38.73015873015873,488,772,2018-04-20,ATR k=4 移动止损,half_buffer,topstep,150k
8,5,5,16,9732.272203125123,1617.0,8115.272203125123,608.2670126953203,1813.149562499988,307.0,0,0.0,39.20634920634921,494,766,2018-06-20,ATR k=4 移动止损,half_buffer,topstep,150k
6,5,5,17,11464.954136718858,1421.0,10043.954136718858,674.4090668658154,1793.9178281249901,247.0,0,0.0,35.476190476190474,447,813,2018-08-20,ATR k=4 移动止损,half_buffer,topstep,150k
8,5,5,17,11273.495203125176,1568.0,9705.495203125176,663.1467766544222,1813.149562499988,223.0,0,0.0,37.857142857142854,477,783,2018-10-18,ATR k=4 移动止损,half_buffer,topstep,150k
8,4,4,22,17652.76250811813,1764.0,15888.762508118129,802.3982958235512,1541.2230000000534,204.0,0,0.0,44.04761904761905,555,705,2018-12-19,ATR k=4 移动止损,half_buffer,topstep,150k
9,5,5,17,11273.495203125176,1666.0,9607.495203125176,663.1467766544222,1813.149562499988,139.0,0,0.0,38.17460317460318,481,779,2019-02-21,ATR k=4 移动止损,half_buffer,topstep,150k
7,4,4,22,17652.76250811813,1715.0,15937.762508118129,802.3982958235512,1541.2230000000534,120.0,0,0.0,44.04761904761905,555,705,2019-04-23,ATR k=4 移动止损,half_buffer,topstep,150k
7,4,4,20,15655.064563477064,1617.0,14038.064563477064,782.7532281738534,1541.2230000000534,131.0,0,0.0,39.682539682539684,500,760,2019-06-21,ATR k=4 移动止损,half_buffer,topstep,150k
7,4,4,10,6787.537593750287,1225.0,5562.537593750287,678.7537593750286,1569.8565000000162,177.0,0,0.0,26.19047619047619,330,930,2019-08-21,ATR k=4 移动止损,half_buffer,topstep,150k
7,4,4,13,8558.122218750277,1323.0,7235.122218750277,658.3170937500213,1541.2230000000534,165.0,0,0.0,30.793650793650794,388,872,2019-10-21,ATR k=4 移动止损,half_buffer,topstep,150k
7,5,5,15,10428.11704687546,1421.0,9007.11704687546,695.2078031250308,1541.2230000000534,131.0,0,0.0,32.46031746031746,409,851,2019-12-19,ATR k=4 移动止损,half_buffer,topstep,150k
7,5,5,13,9019.248468750608,1421.0,7598.248468750608,693.7883437500467,1541.2230000000534,150.0,0,0.0,32.46031746031746,409,851,2020-02-21,ATR k=4 移动止损,half_buffer,topstep,150k
6,4,4,10,9755.709468750705,1078.0,8677.709468750705,975.5709468750705,1742.4320625001085,386.0,0,0.0,22.46031746031746,283,977,2020-04-23,ATR k=4 移动止损,half_buffer,topstep,150k
7,4,4,13,12269.709492188558,1225.0,11044.709492188558,943.8238070914275,1742.4320625001085,324.0,0,0.0,27.3015873015873,344,916,2020-06-23,ATR k=4 移动止损,half_buffer,topstep,150k
7,4,4,13,11931.990117188576,1225.0,10706.990117188576,917.8453936298906,1742.4320625001085,282.0,0,0.0,26.904761904761905,339,921,2020-08-21,ATR k=4 移动止损,half_buffer,topstep,150k
7,4,4,13,11931.990117188576,1225.0,10706.990117188576,917.8453936298906,1742.4320625001085,240.0,0,0.0,26.904761904761905,339,921,2020-10-21,ATR k=4 移动止损,half_buffer,topstep,150k
8,4,4,15,13502.890335938459,1421.0,12081.890335938459,900.1926890625639,1742.4320625001085,157.0,0,0.0,32.301587301587304,407,853,2020-12-21,ATR k=4 移动止损,half_buffer,topstep,150k
7,4,4,16,14259.006210938423,1372.0,12887.006210938423,891.1878881836514,1742.4320625001085,88.0,0,0.0,32.46031746031746,409,851,2021-02-23,ATR k=4 移动止损,half_buffer,topstep,150k
7,4,4,12,11432.88274218847,1176.0,10256.88274218847,952.7402285157059,1742.4320625001085,134.0,0,0.0,24.92063492063492,314,946,2021-04-23,ATR k=4 移动止损,half_buffer,topstep,150k
7,3,3,11,11228.357742189099,1176.0,10052.357742189099,1020.7597947444635,1742.4320625001085,368.0,0,0.0,27.61904761904762,348,912,2021-06-23,ATR k=4 移动止损,half_buffer,topstep,150k
22,2,2,1,1952.603999999998,1323.0,629.603999999998,1952.603999999998,1952.603999999998,1199.0,0,0.0,7.142857142857143,90,1170,2010-06-07,ATR k=4 移动止损,accumulate,topstep,150k
22,2,2,1,1952.603999999998,1323.0,629.603999999998,1952.603999999998,1952.603999999998,1157.0,0,0.0,7.142857142857143,90,1170,2011-03-15,ATR k=4 移动止损,accumulate,topstep,150k
21,2,2,1,1952.603999999998,1274.0,678.603999999998,1952.603999999998,1952.603999999998,1115.0,0,0.0,7.142857142857143,90,1170,2011-09-26,ATR k=4 移动止损,accumulate,topstep,150k
21,2,2,1,1952.603999999998,1274.0,678.603999999998,1952.603999999998,1952.603999999998,1073.0,0,0.0,7.142857142857143,90,1170,2012-07-05,ATR k=4 移动止损,accumulate,topstep,150k
18,2,2,1,1952.603999999998,1127.0,825.603999999998,1952.603999999998,1952.603999999998,1031.0,0,0.0,7.142857142857143,90,1170,2012-10-16,ATR k=4 移动止损,accumulate,topstep,150k
18,2,2,1,1952.603999999998,1127.0,825.603999999998,1952.603999999998,1952.603999999998,989.0,0,0.0,7.142857142857143,90,1170,2013-01-11,ATR k=4 移动止损,accumulate,topstep,150k
16,2,2,1,1952.603999999998,1029.0,923.603999999998,1952.603999999998,1952.603999999998,947.0,0,0.0,7.142857142857143,90,1170,2013-04-11,ATR k=4 移动止损,accumulate,topstep,150k
16,2,2,1,1952.603999999998,1029.0,923.603999999998,1952.603999999998,1952.603999999998,905.0,0,0.0,7.142857142857143,90,1170,2013-06-11,ATR k=4 移动止损,accumulate,topstep,150k
16,2,2,1,1952.603999999998,1029.0,923.603999999998,1952.603999999998,1952.603999999998,863.0,0,0.0,7.142857142857143,90,1170,2013-08-12,ATR k=4 移动止损,accumulate,topstep,150k
15,2,2,1,1952.603999999998,980.0,972.603999999998,1952.603999999998,1952.603999999998,821.0,0,0.0,7.142857142857143,90,1170,2013-10-10,ATR k=4 移动止损,accumulate,topstep,150k
14,2,2,1,1952.603999999998,931.0,1021.603999999998,1952.603999999998,1952.603999999998,779.0,0,0.0,7.142857142857143,90,1170,2014-01-09,ATR k=4 移动止损,accumulate,topstep,150k
14,2,2,1,1952.603999999998,931.0,1021.603999999998,1952.603999999998,1952.603999999998,737.0,0,0.0,7.142857142857143,90,1170,2014-04-03,ATR k=4 移动止损,accumulate,topstep,150k
13,2,2,1,1952.603999999998,882.0,1070.603999999998,1952.603999999998,1952.603999999998,695.0,0,0.0,7.142857142857143,90,1170,2014-06-06,ATR k=4 移动止损,accumulate,topstep,150k
12,2,2,1,1952.603999999998,833.0,1119.603999999998,1952.603999999998,1952.603999999998,653.0,0,0.0,7.142857142857143,90,1170,2014-08-08,ATR k=4 移动止损,accumulate,topstep,150k
11,3,3,1,1952.603999999998,833.0,1119.603999999998,1952.603999999998,1952.603999999998,611.0,0,0.0,7.698412698412699,97,1163,2014-10-14,ATR k=4 移动止损,accumulate,topstep,150k
11,3,3,2,4313.483999999957,882.0,3431.4839999999567,2156.7419999999784,2360.8799999999583,569.0,0,0.0,9.920634920634921,125,1135,2015-01-14,ATR k=4 移动止损,accumulate,topstep,150k
10,2,2,3,6503.813999999941,833.0,5670.813999999941,2167.9379999999805,2360.8799999999583,525.0,0,0.0,9.682539682539682,122,1138,2015-04-07,ATR k=4 移动止损,accumulate,topstep,150k
11,3,3,2,4313.483999999957,882.0,3431.4839999999567,2156.7419999999784,2360.8799999999583,485.0,0,0.0,9.920634920634921,125,1135,2015-06-05,ATR k=4 移动止损,accumulate,topstep,150k
10,4,4,2,4313.483999999957,931.0,3382.4839999999567,2156.7419999999784,2360.8799999999583,443.0,0,0.0,12.698412698412698,160,1100,2015-08-06,ATR k=4 移动止损,accumulate,topstep,150k
9,4,4,3,6612.119999999964,980.0,5632.119999999964,2204.039999999988,2360.8799999999583,401.0,0,0.0,16.03174603174603,202,1058,2015-10-07,ATR k=4 移动止损,accumulate,topstep,150k
9,4,4,3,6612.119999999964,1029.0,5583.119999999964,2204.039999999988,2360.8799999999583,359.0,0,0.0,17.61904761904762,222,1038,2015-12-17,ATR k=4 移动止损,accumulate,topstep,150k
10,3,3,4,8802.449999999948,1078.0,7724.449999999948,2200.612499999987,2360.8799999999583,315.0,0,0.0,17.38095238095238,219,1041,2016-02-19,ATR k=4 移动止损,accumulate,topstep,150k
9,3,3,3,6612.119999999964,931.0,5681.119999999964,2204.039999999988,2360.8799999999583,275.0,0,0.0,15.158730158730158,191,1069,2016-04-20,ATR k=4 移动止损,accumulate,topstep,150k
9,4,4,3,6612.119999999964,980.0,5632.119999999964,2204.039999999988,2360.8799999999583,233.0,0,0.0,16.666666666666668,210,1050,2016-06-20,ATR k=4 移动止损,accumulate,topstep,150k
8,4,4,3,6562.691999999979,1029.0,5533.691999999979,2187.563999999993,2360.8799999999583,192.0,0,0.0,19.841269841269842,250,1010,2016-08-18,ATR k=4 移动止损,accumulate,topstep,150k
9,4,4,3,6638.633999999904,1078.0,5560.633999999904,2212.877999999968,2360.8799999999583,805.0,0,0.0,20.476190476190474,258,1002,2016-10-18,ATR k=4 移动止损,accumulate,topstep,150k
9,4,4,3,6638.633999999904,1078.0,5560.633999999904,2212.877999999968,2360.8799999999583,763.0,0,0.0,20.476190476190474,258,1002,2016-12-16,ATR k=4 移动止损,accumulate,topstep,150k
9,3,3,3,6638.633999999904,980.0,5658.633999999904,2212.877999999968,2360.8799999999583,721.0,0,0.0,17.142857142857142,216,1044,2017-02-17,ATR k=4 移动止损,accumulate,topstep,150k
10,3,3,3,6638.633999999904,1029.0,5609.633999999904,2212.877999999968,2360.8799999999583,679.0,0,0.0,17.142857142857142,216,1044,2017-04-20,ATR k=4 移动止损,accumulate,topstep,150k
10,3,3,3,6638.633999999904,1029.0,5609.633999999904,2212.877999999968,2360.8799999999583,637.0,0,0.0,17.142857142857142,216,1044,2017-06-20,ATR k=4 移动止损,accumulate,topstep,150k
9,3,3,3,6638.633999999904,980.0,5658.633999999904,2212.877999999968,2360.8799999999583,595.0,0,0.0,17.142857142857142,216,1044,2017-08-18,ATR k=4 移动止损,accumulate,topstep,150k
9,4,4,5,10805.255999999892,1323.0,9482.255999999892,2161.0511999999785,2360.8799999999583,499.0,0,0.0,28.253968253968253,356,904,2017-10-18,ATR k=4 移动止损,accumulate,topstep,150k
10,4,4,5,10805.255999999892,1372.0,9433.255999999892,2161.0511999999785,2360.8799999999583,457.0,0,0.0,27.77777777777778,350,910,2017-12-18,ATR k=4 移动止损,accumulate,topstep,150k
11,5,5,5,10805.255999999892,1519.0,9286.255999999892,2161.0511999999785,2360.8799999999583,415.0,0,0.0,30.714285714285715,387,873,2018-02-20,ATR k=4 移动止损,accumulate,topstep,150k
10,5,5,5,10805.255999999892,1470.0,9335.255999999892,2161.0511999999785,2360.8799999999583,373.0,0,0.0,30.714285714285715,387,873,2018-04-20,ATR k=4 移动止损,accumulate,topstep,150k
9,5,5,5,10805.255999999892,1421.0,9384.255999999892,2161.0511999999785,2360.8799999999583,331.0,0,0.0,31.19047619047619,393,867,2018-06-20,ATR k=4 移动止损,accumulate,topstep,150k
7,5,5,6,12533.129999999881,1225.0,11308.129999999881,2088.85499999998,2360.8799999999583,249.0,0,0.0,27.46031746031746,346,914,2018-08-20,ATR k=4 移动止损,accumulate,topstep,150k
10,5,5,6,13887.702,1421.0,12466.702,2314.6169999999997,3082.446000000107,247.0,0,0.0,28.253968253968253,356,904,2018-10-18,ATR k=4 移动止损,accumulate,topstep,150k
10,5,5,5,12226.950000000157,1470.0,10756.950000000157,2445.3900000000313,3161.2860000000337,244.0,0,0.0,26.58730158730159,335,925,2018-12-19,ATR k=4 移动止损,accumulate,topstep,150k
11,5,5,6,13887.702,1470.0,12417.702,2314.6169999999997,3082.446000000107,163.0,0,0.0,28.253968253968253,356,904,2019-02-21,ATR k=4 移动止损,accumulate,topstep,150k
9,5,5,5,12226.950000000157,1421.0,10805.950000000157,2445.3900000000313,3161.2860000000337,160.0,0,0.0,26.58730158730159,335,925,2019-04-23,ATR k=4 移动止损,accumulate,topstep,150k
9,5,5,4,10133.730000000169,1274.0,8859.730000000169,2533.432500000042,3161.2860000000337,132.0,0,0.0,22.3015873015873,281,979,2019-06-21,ATR k=4 移动止损,accumulate,topstep,150k
9,4,4,4,9525.096000000369,1127.0,8398.096000000369,2381.274000000092,3082.446000000107,192.0,0,0.0,18.73015873015873,236,1024,2019-08-21,ATR k=4 移动止损,accumulate,topstep,150k
9,4,4,3,7522.3980000001575,1029.0,6493.3980000001575,2507.4660000000526,3082.446000000107,175.0,0,0.0,14.841269841269842,187,1073,2019-10-21,ATR k=4 移动止损,accumulate,topstep,150k
9,5,5,4,9824.148000000238,1127.0,8697.148000000238,2456.0370000000594,3082.446000000107,133.0,0,0.0,17.22222222222222,217,1043,2019-12-19,ATR k=4 移动止损,accumulate,topstep,150k
8,5,5,5,12632.436000000715,1274.0,11358.436000000715,2526.487200000143,3082.446000000107,434.0,0,0.0,24.841269841269842,313,947,2020-02-21,ATR k=4 移动止损,accumulate,topstep,150k
8,4,4,4,10771.470000000645,1078.0,9693.470000000645,2692.8675000001613,3082.446000000107,856.0,0,0.0,19.603174603174605,247,1013,2020-04-23,ATR k=4 移动止损,accumulate,topstep,150k
9,4,4,5,12992.670000000697,1127.0,11865.670000000697,2598.5340000001393,3082.446000000107,350.0,0,0.0,18.095238095238095,228,1032,2020-06-23,ATR k=4 移动止损,accumulate,topstep,150k
9,4,4,5,12632.436000000715,1127.0,11505.436000000715,2526.487200000143,3082.446000000107,308.0,0,0.0,17.857142857142858,225,1035,2020-08-21,ATR k=4 移动止损,accumulate,topstep,150k
9,4,4,5,12632.436000000715,1127.0,11505.436000000715,2526.487200000143,3082.446000000107,266.0,0,0.0,17.857142857142858,225,1035,2020-10-21,ATR k=4 移动止损,accumulate,topstep,150k
9,4,4,5,12843.558000000572,1127.0,11716.558000000572,2568.7116000001142,3082.446000000107,174.0,0,0.0,18.174603174603174,229,1031,2020-12-21,ATR k=4 移动止损,accumulate,topstep,150k
8,4,4,5,13243.014000000569,1078.0,12165.014000000569,2648.602800000114,3082.446000000107,127.0,0,0.0,18.333333333333332,231,1029,2021-02-23,ATR k=4 移动止损,accumulate,topstep,150k
8,4,4,4,10771.470000000645,1078.0,9693.470000000645,2692.8675000001613,3082.446000000107,604.0,0,0.0,19.603174603174605,247,1013,2021-04-23,ATR k=4 移动止损,accumulate,topstep,150k
7,3,3,4,9776.934000001527,1127.0,8649.934000001527,2444.233500000382,3001.914000000071,384.0,0,0.0,22.46031746031746,283,977,2021-06-23,ATR k=4 移动止损,accumulate,topstep,150k
