evals_bought,evals_passed,funded_accounts,payouts,withdrawn,fees_paid,net_to_trader,avg_payout,largest_payout,first_payout_day,capped_payouts,capped_pct,pct_time_funded,days_funded,days_in_eval,start_date,config,firm
19,6,6,4,2227.119999999981,1770.0,457.1199999999808,556.7799999999952,1017.7999999999956,41.0,0,0.0,44.44444444444444,224,280,2021-03-23,fixed N=2 (fixed stop),apex_50k
20,6,6,2,1391.9599999999919,1635.0,-243.04000000000815,695.9799999999959,1017.7999999999956,247.0,0,0.0,35.11904761904762,177,327,2021-04-22,fixed N=2 (fixed stop),apex_50k
20,5,5,2,1391.9599999999919,1380.0,11.959999999991851,695.9799999999959,1017.7999999999956,226.0,0,0.0,25.0,126,378,2021-05-21,fixed N=2 (fixed stop),apex_50k
21,5,5,2,1391.9599999999919,1415.0,-23.04000000000815,695.9799999999959,1017.7999999999956,205.0,0,0.0,25.0,126,378,2021-06-22,fixed N=2 (fixed stop),apex_50k
20,5,5,2,1391.9599999999919,1380.0,11.959999999991851,695.9799999999959,1017.7999999999956,184.0,0,0.0,25.0,126,378,2021-07-22,fixed N=2 (fixed stop),apex_50k
21,5,5,2,1391.9599999999919,1415.0,-23.04000000000815,695.9799999999959,1017.7999999999956,163.0,0,0.0,25.0,126,378,2021-08-20,fixed N=2 (fixed stop),apex_50k
20,6,6,2,1391.9599999999919,1465.0,-73.04000000000815,695.9799999999959,1017.7999999999956,142.0,0,0.0,28.76984126984127,145,359,2021-09-21,fixed N=2 (fixed stop),apex_50k
19,6,6,2,1391.9599999999919,1515.0,-123.04000000000815,695.9799999999959,1017.7999999999956,121.0,0,0.0,32.93650793650794,166,338,2021-10-20,fixed N=2 (fixed stop),apex_50k
19,6,6,3,1926.5599999999758,1600.0,326.55999999997584,642.1866666666587,1017.7999999999956,100.0,0,0.0,37.1031746031746,187,317,2021-11-18,fixed N=2 (fixed stop),apex_50k
17,6,6,4,2054.95999999997,1615.0,439.95999999997,513.7399999999925,1017.7999999999956,79.0,0,0.0,41.26984126984127,208,296,2021-12-20,fixed N=2 (fixed stop),apex_50k
15,6,6,5,3016.0399999999645,1630.0,1386.0399999999645,603.2079999999929,1017.7999999999956,58.0,0,0.0,45.43650793650794,229,275,2022-01-20,fixed N=2 (fixed stop),apex_50k
13,5,5,6,4088.7999999999593,1560.0,2528.7999999999593,681.4666666666599,1786.3999999999942,33.0,0,0.0,45.43650793650794,229,275,2022-02-18,fixed N=2 (fixed stop),apex_50k
14,5,5,4,1998.2399999999689,1510.0,488.23999999996886,499.5599999999922,961.0799999999945,125.0,0,0.0,41.666666666666664,210,294,2022-03-22,fixed N=2 (fixed stop),apex_50k
15,5,5,4,1998.2399999999689,1545.0,453.23999999996886,499.5599999999922,961.0799999999945,104.0,0,0.0,38.69047619047619,195,309,2022-04-21,fixed N=2 (fixed stop),apex_50k
14,5,5,4,1998.2399999999689,1510.0,488.23999999996886,499.5599999999922,961.0799999999945,83.0,0,0.0,40.07936507936508,202,302,2022-05-20,fixed N=2 (fixed stop),apex_50k
14,5,5,4,1998.2399999999689,1425.0,573.2399999999689,499.5599999999922,961.0799999999945,62.0,0,0.0,38.29365079365079,193,311,2022-06-22,fixed N=2 (fixed stop),apex_50k
15,6,6,3,1624.0799999999726,1545.0,79.07999999997264,541.3599999999909,961.0799999999945,330.0,0,0.0,38.888888888888886,196,308,2022-07-22,fixed N=2 (fixed stop),apex_50k
14,6,6,4,2071.1199999999662,1595.0,476.11999999996624,517.7799999999916,961.0799999999945,309.0,0,0.0,43.84920634920635,221,283,2022-08-22,fixed N=2 (fixed stop),apex_50k
16,5,5,4,2071.1199999999662,1580.0,491.11999999996624,517.7799999999916,961.0799999999945,288.0,0,0.0,42.06349206349206,212,292,2022-09-21,fixed N=2 (fixed stop),apex_50k
15,5,5,4,2071.1199999999662,1545.0,526.1199999999662,517.7799999999916,961.0799999999945,267.0,0,0.0,42.06349206349206,212,292,2022-10-20,fixed N=2 (fixed stop),apex_50k
14,5,5,4,2071.1199999999662,1425.0,646.1199999999662,517.7799999999916,961.0799999999945,246.0,0,0.0,35.317460317460316,178,326,2022-11-18,fixed N=2 (fixed stop),apex_50k
14,5,5,5,3917.15999999996,1510.0,2407.15999999996,783.431999999992,1846.0399999999936,225.0,0,0.0,39.48412698412698,199,305,2022-12-20,fixed N=2 (fixed stop),apex_50k
13,5,5,6,5917.15999999996,1560.0,4357.15999999996,986.1933333333267,2000.0,204.0,1,16.666666666666668,43.65079365079365,220,284,2023-01-23,fixed N=2 (fixed stop),apex_50k
12,5,5,7,7917.15999999996,1610.0,6307.15999999996,1131.0228571428513,2000.0,183.0,2,28.571428571428573,47.817460317460316,241,263,2023-02-22,fixed N=2 (fixed stop),apex_50k
11,6,6,8,9713.479999999945,1745.0,7968.479999999945,1214.1849999999931,2000.0,162.0,2,25.0,53.37301587301587,269,235,2023-03-23,fixed N=2 (fixed stop),apex_50k
11,5,5,8,9713.479999999945,1745.0,7968.479999999945,1214.1849999999931,2000.0,141.0,2,25.0,56.15079365079365,283,221,2023-04-24,fixed N=2 (fixed stop),apex_50k
11,5,5,9,23559.479999999974,1830.0,21729.479999999974,2617.719999999997,13846.00000000003,120.0,2,22.22222222222222,60.317460317460316,304,200,2023-05-23,fixed N=2 (fixed stop),apex_50k
12,5,5,9,23559.479999999974,1865.0,21694.479999999974,2617.719999999997,13846.00000000003,99.0,2,22.22222222222222,62.301587301587304,314,190,2023-06-23,fixed N=2 (fixed stop),apex_50k
12,5,5,11,24901.799999999974,1865.0,23036.799999999974,2263.7999999999975,13846.00000000003,41.0,2,18.181818181818183,62.5,315,189,2023-07-25,fixed N=2 (fixed stop),apex_50k
12,6,6,7,22177.559999999976,1950.0,20227.559999999976,3168.2228571428536,13846.00000000003,95.0,2,28.571428571428573,64.88095238095238,327,177,2023-08-23,fixed N=2 (fixed stop),apex_50k
14,6,6,6,21935.4,1595.0,20340.4,3655.9,13846.00000000003,224.0,2,33.333333333333336,45.03968253968254,227,277,2023-09-22,fixed N=2 (fixed stop),apex_50k
15,5,5,6,21935.4,1545.0,20390.4,3655.9,13846.00000000003,203.0,2,33.333333333333336,43.25396825396825,218,286,2023-10-23,fixed N=2 (fixed stop),apex_50k
16,6,6,6,21935.4,1665.0,20270.4,3655.9,13846.00000000003,182.0,2,33.333333333333336,44.24603174603175,223,281,2023-11-21,fixed N=2 (fixed stop),apex_50k
17,7,7,6,21935.4,1785.0,20150.4,3655.9,13846.00000000003,161.0,2,33.333333333333336,45.23809523809524,228,276,2023-12-21,fixed N=2 (fixed stop),apex_50k
16,7,7,7,22004.759999999995,1835.0,20169.759999999995,3143.537142857142,13846.00000000003,140.0,2,28.571428571428573,49.404761904761905,249,255,2024-01-24,fixed N=2 (fixed stop),apex_50k
14,7,7,8,24004.759999999995,1850.0,22154.759999999995,3000.5949999999993,13846.00000000003,119.0,3,37.5,53.57142857142857,270,234,2024-02-23,fixed N=2 (fixed stop),apex_50k
14,7,7,9,25997.559999999983,1935.0,24062.559999999983,2888.6177777777757,13846.00000000003,98.0,3,33.333333333333336,57.73809523809524,291,213,2024-03-25,fixed N=2 (fixed stop),apex_50k
13,6,6,10,32136.35999999998,1900.0,30236.35999999998,3213.6359999999977,13846.00000000003,77.0,3,30.0,59.72222222222222,301,203,2024-04-24,fixed N=2 (fixed stop),apex_50k
13,6,6,10,32636.03999999998,1900.0,30736.03999999998,3263.603999999998,13846.00000000003,54.0,3,30.0,57.53968253968254,290,214,2024-05-23,fixed N=2 (fixed stop),apex_50k
16,7,7,9,31689.319999999985,2005.0,29684.319999999985,3521.035555555554,13846.00000000003,126.0,3,33.333333333333336,52.77777777777778,266,238,2024-06-25,fixed N=2 (fixed stop),apex_50k
17,6,6,9,31689.319999999985,1955.0,29734.319999999985,3521.035555555554,13846.00000000003,105.0,3,33.333333333333336,51.388888888888886,259,245,2024-07-25,fixed N=2 (fixed stop),apex_50k
17,7,7,9,31689.319999999985,2040.0,29649.319999999985,3521.035555555554,13846.00000000003,84.0,3,33.333333333333336,52.77777777777778,266,238,2024-08-23,fixed N=2 (fixed stop),apex_50k
4,0,0,0,0.0,196.0,-196.0,0.0,0.0,,0,0.0,0.0,0,504,2010-06-07,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2010-11-01,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2011-03-15,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2011-05-31,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2011-09-26,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2012-02-13,fixed N=2 (fixed stop),topstep_50k
4,0,0,0,0.0,196.0,-196.0,0.0,0.0,,0,0.0,0.0,0,504,2012-07-05,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2012-09-11,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2012-10-16,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2012-11-29,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2013-01-11,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2013-03-11,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2013-04-11,fixed N=2 (fixed stop),topstep_50k
4,0,0,0,0.0,196.0,-196.0,0.0,0.0,,0,0.0,0.0,0,504,2013-05-10,fixed N=2 (fixed stop),topstep_50k
4,0,0,0,0.0,196.0,-196.0,0.0,0.0,,0,0.0,0.0,0,504,2013-06-11,fixed N=2 (fixed stop),topstep_50k
4,0,0,0,0.0,196.0,-196.0,0.0,0.0,,0,0.0,0.0,0,504,2013-07-11,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2013-08-12,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2013-09-11,fixed N=2 (fixed stop),topstep_50k
3,1,1,1,865.9439999999967,196.0,669.9439999999967,865.9439999999967,865.9439999999967,504.0,0,0.0,2.5793650793650795,13,491,2013-10-10,fixed N=2 (fixed stop),topstep_50k
3,1,1,1,865.9439999999967,245.0,620.9439999999967,865.9439999999967,865.9439999999967,483.0,0,0.0,6.746031746031746,34,470,2013-11-15,fixed N=2 (fixed stop),topstep_50k
3,1,1,2,1492.2359999999878,294.0,1198.2359999999878,746.1179999999939,865.9439999999967,462.0,0,0.0,10.912698412698413,55,449,2014-01-09,fixed N=2 (fixed stop),topstep_50k
3,1,1,2,1492.2359999999878,343.0,1149.2359999999878,746.1179999999939,865.9439999999967,441.0,0,0.0,15.079365079365079,76,428,2014-03-03,fixed N=2 (fixed stop),topstep_50k
3,1,1,2,1492.2359999999878,392.0,1100.2359999999878,746.1179999999939,865.9439999999967,420.0,0,0.0,19.246031746031747,97,407,2014-04-03,fixed N=2 (fixed stop),topstep_50k
3,1,1,3,1502.315999999972,441.0,1061.315999999972,500.77199999999067,865.9439999999967,399.0,0,0.0,23.41269841269841,118,386,2014-05-06,fixed N=2 (fixed stop),topstep_50k
4,1,1,3,1502.315999999972,539.0,963.3159999999721,500.77199999999067,865.9439999999967,378.0,0,0.0,25.1984126984127,127,377,2014-06-06,fixed N=2 (fixed stop),topstep_50k
4,1,1,3,1502.315999999972,539.0,963.3159999999721,500.77199999999067,865.9439999999967,357.0,0,0.0,25.1984126984127,127,377,2014-07-10,fixed N=2 (fixed stop),topstep_50k
4,1,1,3,1502.315999999972,539.0,963.3159999999721,500.77199999999067,865.9439999999967,336.0,0,0.0,25.1984126984127,127,377,2014-08-08,fixed N=2 (fixed stop),topstep_50k
4,1,1,3,1502.315999999972,539.0,963.3159999999721,500.77199999999067,865.9439999999967,315.0,0,0.0,25.1984126984127,127,377,2014-09-10,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2014-10-14,fixed N=2 (fixed stop),topstep_50k
3,1,1,2,1112.615999999985,441.0,671.615999999985,556.3079999999925,918.5399999999921,292.0,0,0.0,22.61904761904762,114,390,2014-11-24,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2015-01-14,fixed N=2 (fixed stop),topstep_50k
2,1,1,2,1479.0599999999881,392.0,1087.0599999999881,739.5299999999941,952.7759999999929,239.0,0,0.0,23.015873015873016,116,388,2015-02-27,fixed N=2 (fixed stop),topstep_50k
2,1,1,2,1112.615999999985,392.0,720.615999999985,556.3079999999925,918.5399999999921,229.0,0,0.0,22.61904761904762,114,390,2015-04-07,fixed N=2 (fixed stop),topstep_50k
2,1,1,2,1112.615999999985,392.0,720.615999999985,556.3079999999925,918.5399999999921,208.0,0,0.0,22.61904761904762,114,390,2015-05-06,fixed N=2 (fixed stop),topstep_50k
2,1,1,3,1502.315999999972,441.0,1061.315999999972,500.77199999999067,865.9439999999967,168.0,0,0.0,25.1984126984127,127,377,2015-06-05,fixed N=2 (fixed stop),topstep_50k
2,2,2,2,1479.0599999999881,441.0,1038.0599999999881,739.5299999999941,952.7759999999929,155.0,0,0.0,24.00793650793651,121,383,2015-07-08,fixed N=2 (fixed stop),topstep_50k
2,2,2,2,1479.0599999999881,490.0,989.0599999999881,739.5299999999941,952.7759999999929,134.0,0,0.0,28.174603174603174,142,362,2015-08-06,fixed N=2 (fixed stop),topstep_50k
3,1,1,3,2314.7279999999787,441.0,1873.7279999999787,771.5759999999929,910.9079999999958,101.0,0,0.0,21.825396825396826,110,394,2015-09-04,fixed N=2 (fixed stop),topstep_50k
2,2,2,3,1141.1639999999666,588.0,553.1639999999666,380.38799999998884,613.6919999999911,117.0,0,0.0,37.8968253968254,191,313,2015-10-07,fixed N=2 (fixed stop),topstep_50k
2,2,2,3,1155.4919999999713,637.0,518.4919999999713,385.16399999999044,918.5399999999921,82.0,0,0.0,40.27777777777778,203,301,2015-11-11,fixed N=2 (fixed stop),topstep_50k
1,1,1,6,2299.7879999998886,1078.0,1221.7879999998886,383.2979999999814,923.4719999999951,222.0,0,0.0,84.52380952380952,426,78,2015-12-17,fixed N=2 (fixed stop),topstep_50k
1,1,1,4,1476.7919999999322,735.0,741.7919999999322,369.19799999998304,524.0519999999924,241.0,0,0.0,57.93650793650794,292,212,2016-01-20,fixed N=2 (fixed stop),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2016-02-19,fixed N=2 (fixed stop),topstep_50k
3,1,1,0,0.0,196.0,-196.0,0.0,0.0,,0,0.0,1.3888888888888888,7,497,2016-03-21,fixed N=2 (fixed stop),topstep_50k
3,1,1,2,430.7759999999929,294.0,136.7759999999929,215.38799999999645,290.26799999999713,471.0,0,0.0,8.531746031746032,43,461,2016-04-20,fixed N=2 (fixed stop),topstep_50k
3,1,1,2,430.7759999999929,294.0,136.7759999999929,215.38799999999645,290.26799999999713,450.0,0,0.0,8.531746031746032,43,461,2016-05-19,fixed N=2 (fixed stop),topstep_50k
4,1,1,0,0.0,294.0,-294.0,0.0,0.0,,0,0.0,5.357142857142857,27,477,2016-06-20,fixed N=2 (fixed stop),topstep_50k
4,1,1,0,0.0,294.0,-294.0,0.0,0.0,,0,0.0,5.357142857142857,27,477,2016-07-20,fixed N=2 (fixed stop),topstep_50k
3,3,3,2,555.9839999999691,686.0,-130.01600000003089,277.99199999998456,449.6039999999848,278.0,0,0.0,37.5,189,315,2016-08-18,fixed N=2 (fixed stop),topstep_50k
4,2,2,1,648.8279999999919,392.0,256.8279999999919,648.8279999999919,648.8279999999919,503.0,0,0.0,11.706349206349206,59,445,2016-09-19,fixed N=2 (fixed stop),topstep_50k
4,2,2,1,648.8279999999919,441.0,207.8279999999919,648.8279999999919,648.8279999999919,482.0,0,0.0,15.873015873015873,80,424,2016-10-18,fixed N=2 (fixed stop),topstep_50k
5,2,2,4,4979.051999999986,539.0,4440.051999999986,1244.7629999999965,1800.0,461.0,2,50.0,19.642857142857142,99,405,2016-11-16,fixed N=2 (fixed stop),topstep_50k
5,2,2,4,4979.051999999986,539.0,4440.051999999986,1244.7629999999965,1800.0,440.0,2,50.0,19.642857142857142,99,405,2016-12-16,fixed N=2 (fixed stop),topstep_50k
4,2,2,2,2653.0919999999915,392.0,2261.0919999999915,1326.5459999999957,1703.0159999999983,412.0,0,0.0,10.912698412698413,55,449,2017-01-19,fixed N=2 (fixed stop),topstep_50k
4,2,2,4,4979.051999999986,490.0,4489.051999999986,1244.7629999999965,1800.0,398.0,2,50.0,19.642857142857142,99,405,2017-02-17,fixed N=2 (fixed stop),topstep_50k
4,2,2,4,4979.051999999986,490.0,4489.051999999986,1244.7629999999965,1800.0,377.0,2,50.0,19.642857142857142,99,405,2017-03-21,fixed N=2 (fixed stop),topstep_50k
3,2,2,6,5409.827999999979,490.0,4919.827999999979,901.6379999999964,1800.0,219.0,2,33.333333333333336,22.817460317460316,115,389,2017-04-20,fixed N=2 (fixed stop),topstep_50k
5,2,2,5,5744.555999999984,490.0,5254.555999999984,1148.9111999999968,1800.0,203.0,2,40.0,18.055555555555557,91,413,2017-05-19,fixed N=2 (fixed stop),topstep_50k
5,2,2,4,4979.051999999986,539.0,4440.051999999986,1244.7629999999965,1800.0,314.0,2,50.0,19.642857142857142,99,405,2017-06-20,fixed N=2 (fixed stop),topstep_50k
5,2,2,4,4979.051999999986,539.0,4440.051999999986,1244.7629999999965,1800.0,293.0,2,50.0,19.642857142857142,99,405,2017-07-20,fixed N=2 (fixed stop),topstep_50k
5,2,2,4,4979.051999999986,539.0,4440.051999999986,1244.7629999999965,1800.0,272.0,2,50.0,19.642857142857142,99,405,2017-08-18,fixed N=2 (fixed stop),topstep_50k
5,2,2,4,4979.051999999986,539.0,4440.051999999986,1244.7629999999965,1800.0,251.0,2,50.0,19.642857142857142,99,405,2017-09-19,fixed N=2 (fixed stop),topstep_50k
5,3,3,4,4979.051999999986,588.0,4391.051999999986,1244.7629999999965,1800.0,230.0,2,50.0,21.626984126984127,109,395,2017-10-18,fixed N=2 (fixed stop),topstep_50k
5,3,3,4,4979.051999999986,637.0,4342.051999999986,1244.7629999999965,1800.0,209.0,2,50.0,25.793650793650794,130,374,2017-11-16,fixed N=2 (fixed stop),topstep_50k
5,3,3,4,4979.051999999986,686.0,4293.051999999986,1244.7629999999965,1800.0,188.0,2,50.0,29.96031746031746,151,353,2017-12-18,fixed N=2 (fixed stop),topstep_50k
3,2,2,5,5433.11999999997,539.0,4894.11999999997,1086.6239999999939,1800.0,159.0,2,40.0,28.96825396825397,146,358,2018-01-19,fixed N=2 (fixed stop),topstep_50k
4,2,2,6,6253.379999999965,637.0,5616.379999999965,1042.229999999994,1800.0,146.0,2,33.333333333333336,32.93650793650794,166,338,2018-02-20,fixed N=2 (fixed stop),topstep_50k
7,2,2,7,7990.48799999996,784.0,7206.48799999996,1141.49828571428,1800.0,125.0,2,28.571428571428573,33.73015873015873,170,334,2018-03-21,fixed N=2 (fixed stop),topstep_50k
6,2,2,7,7990.48799999996,735.0,7255.48799999996,1141.49828571428,1800.0,104.0,2,28.571428571428573,33.73015873015873,170,334,2018-04-20,fixed N=2 (fixed stop),topstep_50k
6,2,2,5,6611.435999999974,588.0,6023.435999999974,1322.2871999999948,1800.0,113.0,2,40.0,23.61111111111111,119,385,2018-05-21,fixed N=2 (fixed stop),topstep_50k
7,4,4,6,5985.323999999968,833.0,5152.323999999968,997.5539999999946,1800.0,95.0,1,16.666666666666668,33.92857142857143,171,333,2018-06-20,fixed N=2 (fixed stop),topstep_50k
9,4,4,6,5985.323999999968,931.0,5054.323999999968,997.5539999999946,1800.0,74.0,1,16.666666666666668,34.32539682539682,173,331,2018-07-20,fixed N=2 (fixed stop),topstep_50k
9,5,5,5,4522.643999999971,1029.0,3493.643999999971,904.5287999999942,1703.0159999999983,54.0,0,0.0,34.12698412698413,172,332,2018-08-20,fixed N=2 (fixed stop),topstep_50k
10,5,5,6,6052.031999999971,1078.0,4974.031999999971,1008.6719999999951,1800.0,38.0,1,16.666666666666668,36.111111111111114,182,322,2018-09-19,fixed N=2 (fixed stop),topstep_50k
9,4,4,5,6350.939999999972,833.0,5517.939999999972,1270.1879999999944,1800.0,18.0,1,20.0,25.396825396825395,128,376,2018-10-18,fixed N=2 (fixed stop),topstep_50k
9,3,3,4,4811.435999999974,784.0,4027.4359999999742,1202.8589999999936,1800.0,284.0,1,25.0,23.61111111111111,119,385,2018-11-16,fixed N=2 (fixed stop),topstep_50k
12,3,3,5,4619.627999999972,980.0,3639.6279999999724,923.9255999999945,1800.0,205.0,1,20.0,25.396825396825395,128,376,2018-12-19,fixed N=2 (fixed stop),topstep_50k
12,3,3,5,4619.627999999972,980.0,3639.6279999999724,923.9255999999945,1800.0,184.0,1,20.0,25.396825396825395,128,376,2019-01-22,fixed N=2 (fixed stop),topstep_50k
11,4,4,4,4811.435999999974,931.0,3880.4359999999742,1202.8589999999936,1800.0,221.0,1,25.0,25.793650793650794,130,374,2019-02-21,fixed N=2 (fixed stop),topstep_50k
14,4,4,5,5508.791999999971,1078.0,4430.791999999971,1101.7583999999943,1800.0,200.0,1,20.0,26.58730158730159,134,370,2019-03-22,fixed N=2 (fixed stop),topstep_50k
14,5,5,6,5316.9839999999695,1176.0,4140.9839999999695,886.1639999999949,1800.0,121.0,1,16.666666666666668,29.365079365079364,148,356,2019-04-23,fixed N=2 (fixed stop),topstep_50k
12,5,5,6,6103.511999999988,931.0,5172.511999999988,1017.251999999998,1800.0,182.0,2,33.333333333333336,20.436507936507937,103,401,2019-05-22,fixed N=2 (fixed stop),topstep_50k
14,5,5,8,7869.887999999967,1225.0,6644.887999999967,983.735999999996,1800.0,139.0,2,25.0,34.92063492063492,176,328,2019-06-21,fixed N=2 (fixed stop),topstep_50k
13,5,5,6,6103.511999999988,1029.0,5074.511999999988,1017.251999999998,1800.0,140.0,2,33.333333333333336,23.80952380952381,120,384,2019-07-23,fixed N=2 (fixed stop),topstep_50k
14,5,5,5,5454.539999999993,1029.0,4425.539999999993,1090.9079999999985,1800.0,263.0,2,40.0,18.452380952380953,93,411,2019-08-21,fixed N=2 (fixed stop),topstep_50k
16,5,5,6,7191.647999999988,1127.0,6064.647999999988,1198.6079999999981,1800.0,108.0,2,33.333333333333336,19.047619047619047,96,408,2019-09-20,fixed N=2 (fixed stop),topstep_50k
16,5,5,5,5454.539999999993,1127.0,4327.539999999993,1090.9079999999985,1800.0,221.0,2,40.0,18.055555555555557,91,413,2019-10-21,fixed N=2 (fixed stop),topstep_50k
17,5,5,5,5454.539999999993,1176.0,4278.539999999993,1090.9079999999985,1800.0,200.0,2,40.0,18.055555555555557,91,413,2019-11-19,fixed N=2 (fixed stop),topstep_50k
20,5,5,5,5454.539999999993,1323.0,4131.539999999993,1090.9079999999985,1800.0,179.0,2,40.0,18.452380952380953,93,411,2019-12-19,fixed N=2 (fixed stop),topstep_50k
22,4,4,5,5454.539999999993,1372.0,4082.5399999999927,1090.9079999999985,1800.0,158.0,2,40.0,15.674603174603174,79,425,2020-01-22,fixed N=2 (fixed stop),topstep_50k
25,4,4,5,5454.539999999993,1519.0,3935.5399999999927,1090.9079999999985,1800.0,137.0,2,40.0,15.674603174603174,79,425,2020-02-21,fixed N=2 (fixed stop),topstep_50k
23,4,4,5,5454.539999999993,1421.0,4033.5399999999927,1090.9079999999985,1800.0,116.0,2,40.0,14.285714285714286,72,432,2020-03-23,fixed N=2 (fixed stop),topstep_50k
24,4,4,7,7484.21999999999,1470.0,6014.21999999999,1069.1742857142842,1800.0,95.0,3,42.857142857142854,18.253968253968253,92,412,2020-04-22,fixed N=2 (fixed stop),topstep_50k
27,4,4,7,7484.21999999999,1617.0,5867.21999999999,1069.1742857142842,1800.0,74.0,3,42.857142857142854,18.253968253968253,92,412,2020-05-21,fixed N=2 (fixed stop),topstep_50k
27,5,5,8,8507.087999999987,1666.0,6841.087999999987,1063.3859999999984,1800.0,53.0,3,37.5,20.634920634920636,104,400,2020-06-22,fixed N=2 (fixed stop),topstep_50k
28,5,5,10,10405.079999999978,1764.0,8641.079999999978,1040.5079999999978,1800.0,29.0,2,20.0,25.0,126,378,2020-07-22,fixed N=2 (fixed stop),topstep_50k
29,5,5,8,7460.819999999983,1764.0,5696.819999999983,932.6024999999979,1800.0,36.0,2,25.0,21.428571428571427,108,396,2020-08-20,fixed N=2 (fixed stop),topstep_50k
28,5,5,7,6707.087999999987,1715.0,4992.087999999987,958.1554285714267,1800.0,106.0,2,28.571428571428573,19.841269841269842,100,404,2020-09-21,fixed N=2 (fixed stop),topstep_50k
30,5,5,7,6707.087999999987,1813.0,4894.087999999987,958.1554285714267,1800.0,85.0,2,28.571428571428573,21.03174603174603,106,398,2020-10-20,fixed N=2 (fixed stop),topstep_50k
29,5,5,6,6009.73199999999,1764.0,4245.73199999999,1001.6219999999984,1800.0,108.0,2,33.333333333333336,19.047619047619047,96,408,2020-11-18,fixed N=2 (fixed stop),topstep_50k
29,6,6,6,6009.73199999999,1813.0,4196.73199999999,1001.6219999999984,1800.0,87.0,2,33.333333333333336,20.833333333333332,105,399,2020-12-18,fixed N=2 (fixed stop),topstep_50k
29,5,5,6,6009.73199999999,1764.0,4245.73199999999,1001.6219999999984,1800.0,66.0,2,33.333333333333336,19.841269841269842,100,404,2021-01-21,fixed N=2 (fixed stop),topstep_50k
31,5,5,6,6009.73199999999,1862.0,4147.73199999999,1001.6219999999984,1800.0,45.0,2,33.333333333333336,19.841269841269842,100,404,2021-02-22,fixed N=2 (fixed stop),topstep_50k
29,6,6,4,4562.063999999992,1764.0,2798.063999999992,1140.515999999998,1800.0,30.0,1,25.0,19.642857142857142,99,405,2021-03-23,fixed N=2 (fixed stop),topstep_50k
30,6,6,4,4682.339999999992,1764.0,2918.339999999992,1170.584999999998,1800.0,24.0,1,25.0,13.88888888888889,70,434,2021-04-22,fixed N=2 (fixed stop),topstep_50k
30,5,5,3,3052.5479999999943,1715.0,1337.5479999999943,1017.5159999999981,1800.0,219.0,1,33.333333333333336,14.880952380952381,75,429,2021-05-21,fixed N=2 (fixed stop),topstep_50k
31,5,5,3,3052.5479999999943,1764.0,1288.5479999999943,1017.5159999999981,1800.0,198.0,1,33.333333333333336,14.880952380952381,75,429,2021-06-22,fixed N=2 (fixed stop),topstep_50k
30,5,5,3,3052.5479999999943,1715.0,1337.5479999999943,1017.5159999999981,1800.0,177.0,1,33.333333333333336,14.880952380952381,75,429,2021-07-22,fixed N=2 (fixed stop),topstep_50k
32,5,5,3,3052.5479999999943,1813.0,1239.5479999999943,1017.5159999999981,1800.0,156.0,1,33.333333333333336,14.880952380952381,75,429,2021-08-20,fixed N=2 (fixed stop),topstep_50k
31,6,6,4,4852.547999999994,1813.0,3039.5479999999943,1213.1369999999986,1800.0,135.0,2,50.0,17.261904761904763,87,417,2021-09-21,fixed N=2 (fixed stop),topstep_50k
